trip_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,fare_amount,distance_km,driver_id,customer_id,ride_status,payment_type,vehicle_type,surge_multiplier,rating,weather_condition,trip_duration,hour,day,month,is_weekend,revenue,revenue_per_km
868,2023-10-31 19:17:00,2023-10-31 20:08:00,Bangalore,Bangalore,471.78,19.79,1561,6440,completed,card,sedan,1.0,3.2,Rain,51.0,19,Tuesday,10,0,471.78,23.839312784234462
873,2023-01-28 03:21:00,2023-01-28 03:42:00,Hyderabad,Hyderabad,267.17,22.11,1240,6698,completed,cash,sedan,1.2,4.7,Clear,21.0,3,Saturday,1,1,320.604,14.500407055630935
879,2023-05-29 23:32:00,2023-05-30 00:20:00,Delhi,Delhi,265.28,23.24,1734,5108,completed,card,suv,1.5,4.4,Fog,48.0,23,Monday,5,0,397.91999999999996,17.122203098106713
890,2023-12-03 19:28:00,2023-12-03 19:49:00,Pune,Pune,117.46,23.79,1469,6669,cancelled,cash,sedan,1.0,4.0,Storm,21.0,19,Sunday,12,1,117.46,4.937368642286675
905,2023-03-24 13:14:00,2023-03-24 14:31:00,Delhi,Delhi,292.39,1.36,1903,7566,cancelled,upi,sedan,1.2,3.9,Fog,77.0,13,Friday,3,0,350.868,257.9911764705882
920,2023-11-10 04:55:00,2023-11-10 06:12:00,Chennai,Chennai,74.72,2.04,1472,5923,completed,card,mini,1.0,4.4,Rain,77.0,4,Friday,11,0,74.72,36.627450980392155
923,2023-05-01 10:16:00,2023-05-01 11:37:00,Mumbai,Mumbai,477.14,5.28,1913,6355,completed,card,suv,1.5,4.1,Storm,81.0,10,Monday,5,0,715.71,135.55113636363637
926,2023-01-28 06:58:00,2023-01-28 07:46:00,Chennai,Chennai,263.3,13.89,1401,9347,completed,upi,sedan,1.2,4.0,Rain,48.0,6,Saturday,1,1,315.96,22.74730021598272
932,2023-06-10 08:27:00,2023-06-10 09:53:00,Mumbai,Mumbai,474.84,23.85,1593,6448,cancelled,card,sedan,1.5,4.6,Rain,86.0,8,Saturday,6,1,712.26,29.864150943396226
934,2023-01-17 15:20:00,2023-01-17 15:56:00,Delhi,Delhi,179.51,7.3,1730,6767,completed,cash,sedan,1.0,3.2,Rain,36.0,15,Tuesday,1,0,179.51,24.59041095890411
937,2023-09-11 19:17:00,2023-09-11 19:40:00,Delhi,Delhi,307.85,7.2,1704,9542,completed,card,mini,1.2,4.8,Rain,23.0,19,Monday,9,0,369.42,51.30833333333334
941,2023-07-27 07:39:00,2023-07-27 08:17:00,Hyderabad,Hyderabad,126.41,9.18,1326,6560,completed,card,suv,1.0,4.3,Clear,38.0,7,Thursday,7,0,126.41,13.770152505446623
946,2023-06-12 16:46:00,2023-06-12 17:31:00,Pune,Pune,184.73,2.92,1020,5359,completed,cash,suv,1.0,4.7,Clear,45.0,16,Monday,6,0,184.73,63.263698630136986
947,2023-03-30 23:48:00,2023-03-31 00:26:00,Chennai,Chennai,401.23,6.92,1437,6489,cancelled,card,suv,1.5,5.0,Rain,38.0,23,Thursday,3,0,601.845,86.97182080924856
957,2023-07-11 15:47:00,2023-07-11 16:30:00,Mumbai,Mumbai,55.29,9.25,1594,6851,completed,cash,sedan,1.0,3.3,Clear,43.0,15,Tuesday,7,0,55.29,5.977297297297297
965,2023-08-07 14:22:00,2023-08-07 14:39:00,Hyderabad,Hyderabad,346.35,7.82,1925,7766,completed,card,mini,1.2,3.3,Fog,17.0,14,Monday,8,0,415.62,53.148337595907925
971,2023-04-15 06:39:00,2023-04-15 07:48:00,Hyderabad,Hyderabad,138.91,5.45,1578,7169,completed,card,mini,1.2,4.5,Clear,69.0,6,Saturday,4,1,166.69199999999998,30.58568807339449
973,2023-04-19 00:56:00,2023-04-19 01:38:00,Hyderabad,Hyderabad,92.6,20.76,1741,8731,completed,cash,mini,1.0,3.3,Storm,42.0,0,Wednesday,4,0,92.6,4.460500963391136
974,2023-10-06 00:10:00,2023-10-06 00:52:00,Hyderabad,Hyderabad,391.28,14.86,1556,6322,completed,cash,mini,1.2,3.7,Storm,42.0,0,Friday,10,0,469.53599999999994,31.59730820995962
976,2023-09-09 06:01:00,2023-09-09 06:27:00,Delhi,Delhi,396.84,17.0,1453,9014,completed,cash,sedan,1.5,4.2,Clear,26.0,6,Saturday,9,1,595.26,35.01529411764706
980,2023-12-02 21:25:00,2023-12-02 21:46:00,Pune,Pune,125.78,1.94,1900,5577,completed,upi,suv,1.2,3.3,Clear,21.0,21,Saturday,12,1,150.936,77.8020618556701
983,2023-02-15 23:23:00,2023-02-16 00:34:00,Mumbai,Mumbai,317.5,1.9,1518,6649,completed,cash,suv,1.0,4.3,Rain,71.0,23,Wednesday,2,0,317.5,167.10526315789474
991,2023-08-29 20:09:00,2023-08-29 20:15:00,Chennai,Chennai,119.42,12.89,1442,5893,completed,card,suv,1.0,4.7,Clear,6.0,20,Tuesday,8,0,119.42,9.26454615981381
993,2023-04-24 04:33:00,2023-04-24 05:20:00,Chennai,Chennai,136.26,21.44,1416,5440,completed,upi,mini,1.0,4.0,Storm,47.0,4,Monday,4,0,136.26,6.3554104477611935
1010,2023-09-07 09:51:00,2023-09-07 11:20:00,Chennai,Chennai,430.27,18.64,1578,9678,completed,card,suv,1.2,4.0,Fog,89.0,9,Thursday,9,0,516.324,27.69978540772532
1014,2023-03-27 00:02:00,2023-03-27 00:27:00,Pune,Pune,317.34,23.27,1373,5786,completed,card,mini,2.0,4.7,Rain,25.0,0,Monday,3,0,634.68,27.274602492479588
1035,2023-01-20 05:52:00,2023-01-20 06:45:00,Delhi,Delhi,154.5,15.23,1314,7910,completed,upi,suv,1.0,4.5,Rain,53.0,5,Friday,1,0,154.5,10.144451739986868
1041,2023-02-13 06:12:00,2023-02-13 06:57:00,Chennai,Chennai,152.01,5.85,1660,6808,completed,card,suv,1.2,3.5,Storm,45.0,6,Monday,2,0,182.41199999999998,31.18153846153846
1056,2023-01-01 06:44:00,2023-01-01 07:05:00,Mumbai,Mumbai,166.2,12.23,1052,7950,completed,card,mini,1.0,4.9,Storm,21.0,6,Sunday,1,1,166.2,13.589533932951756
1076,2023-12-19 01:24:00,2023-12-19 01:58:00,Pune,Pune,265.13,9.83,1297,5189,completed,upi,suv,1.5,3.9,Fog,34.0,1,Tuesday,12,0,397.695,40.457273652085455
1082,2023-08-08 11:56:00,2023-08-08 12:04:00,Hyderabad,Hyderabad,112.88,15.5,1581,7811,completed,card,sedan,1.2,4.8,Fog,8.0,11,Tuesday,8,0,135.456,8.739096774193548
1093,2023-04-07 01:11:00,2023-04-07 01:49:00,Hyderabad,Hyderabad,259.72,1.83,1602,5773,completed,card,suv,1.0,4.8,Storm,38.0,1,Friday,4,0,259.72,141.9234972677596
1107,2023-03-16 05:24:00,2023-03-16 06:08:00,Chennai,Chennai,143.12,22.08,1688,6910,cancelled,card,mini,1.0,4.7,Rain,44.0,5,Thursday,3,0,143.12,6.4818840579710155
1109,2023-07-18 21:49:00,2023-07-18 22:17:00,Mumbai,Mumbai,308.78,15.71,1727,5666,cancelled,upi,suv,1.0,4.3,Clear,28.0,21,Tuesday,7,0,308.78,19.65499681731381
1110,2023-07-28 04:10:00,2023-07-28 04:36:00,Bangalore,Bangalore,162.09,24.12,1663,8584,cancelled,card,sedan,1.0,4.0,Fog,26.0,4,Friday,7,0,162.09,6.720149253731343
1117,2023-01-31 17:18:00,2023-01-31 18:04:00,Mumbai,Mumbai,331.6,21.47,1158,5715,completed,cash,sedan,1.5,4.6,Rain,46.0,17,Tuesday,1,0,497.40000000000003,23.167210060549607
1118,2023-01-01 20:52:00,2023-01-01 21:35:00,Pune,Pune,365.9,16.26,1494,9690,completed,cash,mini,1.0,3.8,Clear,43.0,20,Sunday,1,1,365.9,22.503075030750303
1121,2023-10-27 01:37:00,2023-10-27 02:29:00,Delhi,Delhi,313.11,5.86,1808,5242,completed,card,mini,1.5,3.8,Clear,52.0,1,Friday,10,0,469.665,80.14761092150171
1124,2023-08-12 08:38:00,2023-08-12 09:26:00,Hyderabad,Hyderabad,74.68,21.57,1021,6877,completed,cash,mini,1.0,4.4,Fog,48.0,8,Saturday,8,1,74.68,3.462216040797404
1126,2023-08-16 07:59:00,2023-08-16 08:30:00,Mumbai,Mumbai,496.66,21.29,1334,8472,completed,upi,mini,1.0,4.0,Rain,31.0,7,Wednesday,8,0,496.66,23.328323156411464
1132,2023-05-23 02:25:00,2023-05-23 03:32:00,Bangalore,Bangalore,214.54,14.24,1842,5472,completed,cash,suv,1.0,3.9,Storm,67.0,2,Tuesday,5,0,214.54,15.066011235955056
1142,2023-11-09 12:16:00,2023-11-09 13:41:00,Pune,Pune,114.38,17.26,1132,7862,completed,upi,mini,1.5,4.0,Storm,85.0,12,Thursday,11,0,171.57,9.940324449594437
1144,2023-07-31 10:22:00,2023-07-31 11:38:00,Bangalore,Bangalore,359.4,3.93,1275,8883,cancelled,card,mini,1.5,3.2,Clear,76.0,10,Monday,7,0,539.0999999999999,137.17557251908394
1146,2023-11-18 19:09:00,2023-11-18 19:45:00,Bangalore,Bangalore,299.12,12.57,1840,5107,completed,cash,mini,1.0,3.8,Clear,36.0,19,Saturday,11,1,299.12,23.796340493237867
1149,2023-06-26 00:50:00,2023-06-26 01:41:00,Chennai,Chennai,414.04,20.69,1306,8230,completed,card,sedan,1.5,3.4,Storm,51.0,0,Monday,6,0,621.0600000000001,30.017399710004835
1153,2023-10-28 17:07:00,2023-10-28 18:21:00,Delhi,Delhi,317.94,12.68,1088,8026,completed,upi,mini,1.0,3.2,Fog,74.0,17,Saturday,10,1,317.94,25.074132492113566
1156,2023-05-31 07:44:00,2023-05-31 08:56:00,Chennai,Chennai,349.96,20.13,1382,5079,completed,upi,suv,1.0,3.9,Rain,72.0,7,Wednesday,5,0,349.96,17.384997516145056
1161,2023-03-29 10:31:00,2023-03-29 10:56:00,Mumbai,Mumbai,225.61,7.5,1122,7274,completed,cash,sedan,1.5,4.4,Storm,25.0,10,Wednesday,3,0,338.415,45.122
1172,2023-02-01 06:02:00,2023-02-01 07:18:00,Pune,Pune,413.45,12.14,1821,5688,completed,cash,suv,1.5,4.1,Rain,76.0,6,Wednesday,2,0,620.175,51.08525535420098
1173,2023-06-21 23:46:00,2023-06-22 00:01:00,Pune,Pune,398.56,15.41,1106,5085,cancelled,card,suv,1.0,4.8,Rain,15.0,23,Wednesday,6,0,398.56,25.863724853990917
1175,2023-10-12 23:20:00,2023-10-13 00:18:00,Delhi,Delhi,336.36,4.36,1693,8960,completed,upi,mini,1.5,3.0,Rain,58.0,23,Thursday,10,0,504.54,115.72018348623853
1187,2023-09-15 04:39:00,2023-09-15 05:41:00,Chennai,Chennai,215.29,16.6,1357,8599,completed,cash,suv,1.0,3.5,Clear,62.0,4,Friday,9,0,215.29,12.969277108433733
1189,2023-06-28 14:58:00,2023-06-28 15:05:00,Mumbai,Mumbai,153.74,3.01,1183,7744,completed,cash,sedan,1.0,3.6,Storm,7.0,14,Wednesday,6,0,153.74,51.076411960132894
1191,2023-09-10 13:54:00,2023-09-10 15:06:00,Hyderabad,Hyderabad,462.88,8.11,1475,8711,completed,upi,mini,1.0,4.4,Storm,72.0,13,Sunday,9,1,462.88,57.075215782983975
1194,2023-09-20 03:43:00,2023-09-20 04:21:00,Chennai,Chennai,463.8,13.47,1703,6243,completed,upi,sedan,1.0,3.6,Rain,38.0,3,Wednesday,9,0,463.8,34.43207126948775
1195,2023-08-23 14:41:00,2023-08-23 16:09:00,Bangalore,Bangalore,474.57,4.43,1724,8260,completed,upi,sedan,1.0,3.7,Storm,88.0,14,Wednesday,8,0,474.57,107.12641083521446
1196,2023-01-20 22:52:00,2023-01-20 23:09:00,Delhi,Delhi,149.98,21.33,1049,7646,completed,cash,mini,1.5,4.3,Clear,17.0,22,Friday,1,0,224.96999999999997,10.547116736990153
1197,2023-03-26 08:25:00,2023-03-26 08:34:00,Mumbai,Mumbai,406.53,17.96,1487,9957,completed,cash,sedan,1.0,4.2,Storm,9.0,8,Sunday,3,1,406.53,22.635300668151444
1198,2023-10-08 22:10:00,2023-10-08 23:14:00,Hyderabad,Hyderabad,480.7,21.4,1401,8144,completed,card,suv,1.0,3.4,Rain,64.0,22,Sunday,10,1,480.7,22.462616822429908
1201,2023-11-30 12:20:00,2023-11-30 12:55:00,Bangalore,Bangalore,429.3,16.9,1617,9106,completed,card,sedan,1.2,4.3,Storm,35.0,12,Thursday,11,0,515.16,30.482840236686393
1221,2023-01-17 09:44:00,2023-01-17 10:25:00,Pune,Pune,376.51,1.38,1216,8270,completed,cash,mini,1.0,4.0,Rain,41.0,9,Tuesday,1,0,376.51,272.83333333333337
1222,2023-01-17 04:41:00,2023-01-17 05:44:00,Chennai,Chennai,192.6,7.75,1342,7495,completed,card,suv,1.0,5.0,Rain,63.0,4,Tuesday,1,0,192.6,24.851612903225806
1227,2023-10-08 08:14:00,2023-10-08 09:36:00,Delhi,Delhi,479.71,6.92,1169,5084,completed,card,mini,1.0,3.8,Fog,82.0,8,Sunday,10,1,479.71,69.32225433526011
1235,2023-03-08 03:37:00,2023-03-08 04:39:00,Chennai,Chennai,481.73,12.51,1570,9166,cancelled,card,sedan,1.5,4.3,Rain,62.0,3,Wednesday,3,0,722.595,57.76139088729017
1237,2023-05-26 22:56:00,2023-05-27 00:18:00,Delhi,Delhi,191.36,7.48,1786,9581,completed,upi,sedan,1.5,3.6,Storm,82.0,22,Friday,5,0,287.04,38.37433155080214
1246,2023-10-01 02:31:00,2023-10-01 02:48:00,Chennai,Chennai,327.52,19.9,1827,7707,cancelled,cash,sedan,2.0,3.3,Storm,17.0,2,Sunday,10,1,655.04,32.916582914572864
1255,2023-04-13 15:40:00,2023-04-13 16:10:00,Delhi,Delhi,213.67,19.91,1159,5900,completed,cash,sedan,1.0,3.2,Fog,30.0,15,Thursday,4,0,213.67,10.731793068809642
1258,2023-04-12 11:06:00,2023-04-12 12:07:00,Hyderabad,Hyderabad,171.75,8.63,1224,5386,completed,card,suv,1.5,3.8,Storm,61.0,11,Wednesday,4,0,257.625,29.85225955967555
1260,2023-06-29 19:30:00,2023-06-29 20:53:00,Hyderabad,Hyderabad,145.17,14.11,1768,6900,completed,cash,sedan,1.5,4.6,Rain,83.0,19,Thursday,6,0,217.755,15.432671863926293
1261,2023-10-04 15:02:00,2023-10-04 15:07:00,Mumbai,Mumbai,95.94,5.73,1152,6027,completed,cash,sedan,1.5,3.8,Fog,5.0,15,Wednesday,10,0,143.91,25.115183246073297
1269,2023-12-14 00:12:00,2023-12-14 00:24:00,Hyderabad,Hyderabad,301.54,15.21,1083,9241,completed,card,sedan,1.2,4.0,Fog,12.0,0,Thursday,12,0,361.848,23.790138067061143
1270,2023-03-23 23:13:00,2023-03-23 23:53:00,Mumbai,Mumbai,182.55,19.14,1265,7812,completed,cash,mini,1.2,3.5,Rain,40.0,23,Thursday,3,0,219.06,11.44514106583072
1273,2023-03-15 01:06:00,2023-03-15 01:26:00,Mumbai,Mumbai,440.63,4.35,1193,8664,completed,upi,sedan,1.0,4.7,Fog,20.0,1,Wednesday,3,0,440.63,101.29425287356322
1281,2023-06-04 02:17:00,2023-06-04 03:44:00,Delhi,Delhi,254.74,8.46,1087,8856,completed,card,suv,1.5,3.6,Rain,87.0,2,Sunday,6,1,382.11,45.166666666666664
1292,2023-04-04 12:28:00,2023-04-04 12:41:00,Pune,Pune,325.82,14.18,1945,5567,completed,upi,sedan,1.0,4.0,Storm,13.0,12,Tuesday,4,0,325.82,22.97743300423131
1299,2023-03-28 19:56:00,2023-03-28 20:26:00,Chennai,Chennai,481.47,7.64,1753,5016,completed,cash,mini,1.2,3.7,Clear,30.0,19,Tuesday,3,0,577.764,75.62356020942408
1305,2023-05-27 12:17:00,2023-05-27 12:43:00,Delhi,Delhi,424.39,3.39,1596,5269,completed,upi,mini,1.0,3.9,Fog,26.0,12,Saturday,5,1,424.39,125.18879056047197
1307,2023-08-22 01:43:00,2023-08-22 02:54:00,Pune,Pune,199.88,10.34,1000,6797,completed,cash,suv,1.0,3.3,Storm,71.0,1,Tuesday,8,0,199.88,19.330754352030947
1321,2023-02-22 13:43:00,2023-02-22 14:28:00,Pune,Pune,154.84,7.69,1535,7925,completed,cash,suv,1.0,3.1,Fog,45.0,13,Wednesday,2,0,154.84,20.13524057217165
1339,2023-07-01 21:49:00,2023-07-01 22:15:00,Mumbai,Mumbai,368.73,5.65,1692,9449,completed,cash,suv,1.5,4.4,Rain,26.0,21,Saturday,7,1,553.095,97.8929203539823
1344,2023-03-28 03:20:00,2023-03-28 04:39:00,Bangalore,Bangalore,320.29,9.1,1639,9438,completed,cash,suv,1.0,3.2,Rain,79.0,3,Tuesday,3,0,320.29,35.1967032967033
1346,2023-12-30 06:58:00,2023-12-30 07:50:00,Hyderabad,Hyderabad,140.9,1.85,1076,6567,cancelled,upi,sedan,1.5,3.2,Rain,52.0,6,Saturday,12,1,211.35000000000002,114.24324324324326
1354,2023-01-12 09:09:00,2023-01-12 09:30:00,Bangalore,Bangalore,129.14,8.38,1034,6151,completed,card,sedan,1.0,4.0,Clear,21.0,9,Thursday,1,0,129.14,15.410501193317419
1363,2023-09-27 09:52:00,2023-09-27 10:59:00,Hyderabad,Hyderabad,433.01,17.82,1900,5545,completed,cash,suv,1.0,4.3,Fog,67.0,9,Wednesday,9,0,433.01,24.299102132435465
1364,2023-03-19 22:21:00,2023-03-19 23:26:00,Delhi,Delhi,255.43,10.46,1333,6464,completed,upi,sedan,1.0,4.1,Rain,65.0,22,Sunday,3,1,255.43,24.41969407265774
1365,2023-11-28 17:27:00,2023-11-28 17:48:00,Delhi,Delhi,308.54,15.37,1414,5610,completed,upi,sedan,1.0,4.9,Clear,21.0,17,Tuesday,11,0,308.54,20.074170461938845
1371,2023-01-01 14:06:00,2023-01-01 15:35:00,Chennai,Chennai,144.65,5.52,1823,9703,cancelled,card,mini,1.0,5.0,Storm,89.0,14,Sunday,1,1,144.65,26.20471014492754
1377,2023-09-07 19:23:00,2023-09-07 20:36:00,Bangalore,Bangalore,98.87,4.56,1820,8736,completed,upi,mini,1.5,5.0,Storm,73.0,19,Thursday,9,0,148.305,32.52302631578948
1381,2023-07-31 06:45:00,2023-07-31 07:37:00,Mumbai,Mumbai,219.53,1.33,1199,8525,completed,card,mini,1.0,4.6,Rain,52.0,6,Monday,7,0,219.53,165.06015037593986
1387,2023-10-26 17:52:00,2023-10-26 18:34:00,Hyderabad,Hyderabad,94.14,14.68,1234,7318,completed,upi,mini,1.0,3.0,Rain,42.0,17,Thursday,10,0,94.14,6.412806539509537
1390,2023-08-17 23:28:00,2023-08-18 00:57:00,Pune,Pune,324.77,21.62,1277,5197,completed,upi,suv,1.5,4.2,Rain,89.0,23,Thursday,8,0,487.155,22.532608695652172
1401,2023-12-21 02:50:00,2023-12-21 03:42:00,Delhi,Delhi,172.41,20.81,1348,6720,completed,card,mini,1.5,3.7,Clear,52.0,2,Thursday,12,0,258.615,12.427438731379146
1403,2023-07-16 00:32:00,2023-07-16 01:11:00,Hyderabad,Hyderabad,459.61,15.56,1211,8969,completed,upi,suv,1.0,4.7,Fog,39.0,0,Sunday,7,1,459.61,29.537917737789204
1404,2023-09-26 00:05:00,2023-09-26 00:53:00,Hyderabad,Hyderabad,243.22,13.45,1081,6717,completed,upi,sedan,1.0,3.6,Rain,48.0,0,Tuesday,9,0,243.22,18.083271375464683
1408,2023-02-27 01:40:00,2023-02-27 01:52:00,Mumbai,Mumbai,385.78,10.82,1158,8914,completed,card,suv,1.5,4.0,Rain,12.0,1,Monday,2,0,578.67,53.481515711645095
1413,2023-09-21 02:52:00,2023-09-21 03:27:00,Chennai,Chennai,76.98,9.08,1238,6858,completed,cash,suv,1.0,3.2,Fog,35.0,2,Thursday,9,0,76.98,8.47797356828194
1422,2023-12-21 16:08:00,2023-12-21 16:23:00,Bangalore,Bangalore,119.66,24.88,1617,8580,completed,card,suv,1.0,4.9,Clear,15.0,16,Thursday,12,0,119.66,4.809485530546624
1426,2023-03-09 22:29:00,2023-03-09 23:16:00,Mumbai,Mumbai,228.57,5.52,1987,8033,completed,cash,sedan,1.0,4.7,Fog,47.0,22,Thursday,3,0,228.57,41.40760869565218
1436,2023-07-31 20:33:00,2023-07-31 20:55:00,Chennai,Chennai,470.71,22.21,1235,7652,completed,upi,mini,1.0,3.3,Fog,22.0,20,Monday,7,0,470.71,21.193606483565958
1438,2023-08-17 21:08:00,2023-08-17 21:53:00,Delhi,Delhi,487.32,21.09,1918,8425,completed,card,suv,1.0,3.9,Clear,45.0,21,Thursday,8,0,487.32,23.106685633001423
1440,2023-09-10 18:18:00,2023-09-10 18:55:00,Chennai,Chennai,215.11,18.66,1949,9248,completed,cash,mini,1.0,4.5,Rain,37.0,18,Sunday,9,1,215.11,11.527867095391212
1447,2023-04-05 18:47:00,2023-04-05 19:05:00,Hyderabad,Hyderabad,73.07,6.21,1257,5481,completed,cash,mini,1.2,5.0,Fog,18.0,18,Wednesday,4,0,87.68399999999998,14.119806763285021
1457,2023-09-24 03:25:00,2023-09-24 03:53:00,Bangalore,Bangalore,215.86,17.33,1521,7766,completed,upi,mini,1.0,3.0,Clear,28.0,3,Sunday,9,1,215.86,12.45585689555684
1465,2023-04-18 15:22:00,2023-04-18 15:59:00,Chennai,Chennai,455.16,16.82,1056,5275,completed,card,mini,1.0,4.1,Rain,37.0,15,Tuesday,4,0,455.16,27.060642092746733
1475,2023-08-01 02:47:00,2023-08-01 03:06:00,Pune,Pune,429.75,7.09,1920,6547,completed,upi,suv,1.0,3.3,Rain,19.0,2,Tuesday,8,0,429.75,60.61354019746121
1485,2023-06-01 11:34:00,2023-06-01 12:57:00,Pune,Pune,448.27,15.65,1749,5074,completed,upi,suv,1.0,4.0,Rain,83.0,11,Thursday,6,0,448.27,28.643450479233223
1486,2023-03-13 12:14:00,2023-03-13 12:30:00,Bangalore,Bangalore,280.25,20.14,1899,5544,completed,cash,mini,1.5,3.5,Fog,16.0,12,Monday,3,0,420.375,20.87264150943396
1492,2023-01-08 19:26:00,2023-01-08 20:40:00,Delhi,Delhi,214.6,12.35,1331,7678,completed,card,mini,1.5,3.2,Fog,74.0,19,Sunday,1,1,321.9,26.06477732793522
1494,2023-12-22 12:17:00,2023-12-22 12:30:00,Mumbai,Mumbai,69.5,16.9,1579,8333,completed,card,suv,1.0,3.1,Fog,13.0,12,Friday,12,0,69.5,4.112426035502959
1498,2023-03-06 01:43:00,2023-03-06 02:11:00,Bangalore,Bangalore,209.76,8.2,1543,9200,completed,upi,mini,1.0,4.0,Storm,28.0,1,Monday,3,0,209.76,25.58048780487805
1505,2023-03-09 02:46:00,2023-03-09 03:18:00,Pune,Pune,266.34,8.62,1961,5930,completed,cash,mini,1.0,3.8,Storm,32.0,2,Thursday,3,0,266.34,30.897911832946637
1509,2023-11-30 19:43:00,2023-11-30 19:48:00,Mumbai,Mumbai,84.93,22.36,1086,6193,completed,upi,sedan,1.0,4.1,Clear,5.0,19,Thursday,11,0,84.93,3.79830053667263
1514,2023-07-05 19:12:00,2023-07-05 19:44:00,Pune,Pune,294.95,13.96,1099,5580,completed,upi,mini,1.0,4.2,Fog,32.0,19,Wednesday,7,0,294.95,21.128223495702002
1516,2023-01-18 09:33:00,2023-01-18 10:04:00,Mumbai,Mumbai,259.31,5.98,1266,6234,completed,card,suv,2.0,3.7,Fog,31.0,9,Wednesday,1,0,518.62,86.7257525083612
1522,2023-09-07 21:44:00,2023-09-07 22:16:00,Bangalore,Bangalore,458.66,7.91,1125,5646,completed,card,suv,1.5,3.6,Storm,32.0,21,Thursday,9,0,687.99,86.97724399494311
1523,2023-08-17 08:00:00,2023-08-17 09:14:00,Chennai,Chennai,50.19,19.34,1926,7086,completed,card,mini,1.2,4.3,Storm,74.0,8,Thursday,8,0,60.227999999999994,3.114167528438469
1536,2023-12-21 00:09:00,2023-12-21 01:21:00,Hyderabad,Hyderabad,295.29,12.6,1806,7482,completed,cash,suv,1.0,3.7,Clear,72.0,0,Thursday,12,0,295.29,23.435714285714287
1539,2023-09-27 08:37:00,2023-09-27 09:41:00,Hyderabad,Hyderabad,247.25,11.66,1136,9215,completed,card,suv,1.0,4.0,Clear,64.0,8,Wednesday,9,0,247.25,21.204974271012006
1541,2023-04-18 11:42:00,2023-04-18 12:10:00,Hyderabad,Hyderabad,476.78,12.3,1435,5252,completed,card,sedan,1.0,3.1,Rain,28.0,11,Tuesday,4,0,476.78,38.762601626016256
1546,2023-08-15 18:59:00,2023-08-15 19:38:00,Chennai,Chennai,100.66,4.83,1523,7682,completed,cash,mini,1.0,4.0,Storm,39.0,18,Tuesday,8,0,100.66,20.840579710144926
1552,2023-03-29 13:48:00,2023-03-29 14:02:00,Delhi,Delhi,400.56,7.78,1735,9442,cancelled,upi,suv,1.0,4.0,Rain,14.0,13,Wednesday,3,0,400.56,51.48586118251928
1553,2023-01-10 23:42:00,2023-01-11 00:59:00,Chennai,Chennai,266.38,1.92,1980,6783,completed,upi,sedan,2.0,4.3,Clear,77.0,23,Tuesday,1,0,532.76,277.4791666666667
1554,2023-02-28 12:51:00,2023-02-28 12:56:00,Hyderabad,Hyderabad,160.2,4.1,1821,5670,completed,upi,mini,1.5,3.5,Clear,5.0,12,Tuesday,2,0,240.29999999999998,58.609756097560975
1555,2023-09-10 07:39:00,2023-09-10 08:37:00,Hyderabad,Hyderabad,173.4,21.93,1034,5702,completed,card,sedan,1.0,3.3,Rain,58.0,7,Sunday,9,1,173.4,7.906976744186047
1559,2023-04-13 11:10:00,2023-04-13 12:18:00,Hyderabad,Hyderabad,244.28,15.15,1238,6571,completed,cash,suv,1.0,3.2,Clear,68.0,11,Thursday,4,0,244.28,16.124092409240923
1571,2023-01-10 19:53:00,2023-01-10 21:05:00,Mumbai,Mumbai,51.25,1.61,1258,5092,completed,upi,mini,1.2,3.2,Clear,72.0,19,Tuesday,1,0,61.5,38.19875776397515
1575,2023-10-10 02:15:00,2023-10-10 02:57:00,Hyderabad,Hyderabad,63.47,20.04,1397,9884,completed,card,mini,1.2,4.9,Storm,42.0,2,Tuesday,10,0,76.164,3.8005988023952098
1576,2023-02-08 09:58:00,2023-02-08 10:56:00,Pune,Pune,281.8,11.05,1916,7742,completed,cash,mini,1.2,3.8,Fog,58.0,9,Wednesday,2,0,338.16,30.6027149321267
1579,2023-02-22 19:57:00,2023-02-22 21:20:00,Hyderabad,Hyderabad,256.21,23.84,1468,7267,completed,card,suv,1.0,4.0,Fog,83.0,19,Wednesday,2,0,256.21,10.747063758389261
1589,2023-05-11 13:34:00,2023-05-11 14:49:00,Pune,Pune,386.77,10.43,1229,6202,completed,card,mini,1.0,3.5,Storm,75.0,13,Thursday,5,0,386.77,37.082454458293384
1592,2023-07-21 00:10:00,2023-07-21 01:34:00,Hyderabad,Hyderabad,464.1,8.0,1459,9948,completed,upi,suv,1.0,3.8,Storm,84.0,0,Friday,7,0,464.1,58.0125
1605,2023-12-14 10:35:00,2023-12-14 11:34:00,Chennai,Chennai,235.54,15.95,1419,9009,completed,upi,sedan,1.0,3.5,Clear,59.0,10,Thursday,12,0,235.54,14.767398119122257
1614,2023-11-17 22:00:00,2023-11-17 23:21:00,Bangalore,Bangalore,68.9,20.01,1748,6725,completed,card,mini,1.0,4.9,Clear,81.0,22,Friday,11,0,68.9,3.44327836081959
1620,2023-07-17 09:40:00,2023-07-17 10:40:00,Mumbai,Mumbai,392.22,11.27,1645,8605,completed,card,sedan,1.0,3.5,Storm,60.0,9,Monday,7,0,392.22,34.80212954747117
1623,2023-04-03 03:57:00,2023-04-03 04:30:00,Bangalore,Bangalore,238.59,3.53,1260,8116,completed,card,suv,1.0,4.0,Clear,33.0,3,Monday,4,0,238.59,67.58923512747876
